u,v,key,oneway,length,ref,bridge,junction,tunnel,area,geometry
176539314,1201255968,0,False,51.113,,,,,,"LINESTRING (476101.17145475437 4428400.8563033305, 476057.46196421306 4428400.936918808)"
176539341,5142433707,0,False,110.554,,,,,,"LINESTRING (475375.19551283016 4428401.538784384, 475485.93147640786 4428398.173254882)"
176539341,6988301419,0,False,54.381,,,,,,"LINESTRING (475375.19551283016 4428401.538784384, 475375.3257781891 4428354.766447841, 475375.6002291063 4428347.2625188455)"
176539341,176450667,0,False,100.162,,,,,,"LINESTRING (475375.19551283016 4428401.538784384, 475375.6009323335 4428460.862556412, 475378.5488311374 4428501.40939881)"
176548937,176439726,0,False,133.922,,,,,,"LINESTRING (475378.63708440517 4427890.433115137, 475423.7198475909 4427899.688348834, 475428.42461466894 4427902.780919024, 475431.8532987281 4427907.209512308, 475433.5776737962 4427912.53154311, 475431.5193037725 4427983.528448102)"
176561860,176450667,0,False,61.876,,,,,,"LINESTRING (475370.97909004794 4428562.368378266, 475373.6761959929 4428551.815428804, 475376.6924405168 4428534.379958523, 475376.4484443231 4428511.7384304, 475378.5488311374 4428501.40939881)"
176572010,544361967,0,False,84.75,,,,,,"LINESTRING (474570.6149206715 4429236.580666213, 474575.7774404719 4429233.777507454, 474582.8193091265 4429231.500832467, 474625.3148303786 4429219.416191075, 474651.4364771698 4429211.004683829)"
176572010,176468906,0,False,53.295,,yes,,,,"LINESTRING (474570.6149206715 4429236.580666213, 474570.8027924868 4429244.271781712, 474575.494356628 4429274.190631632, 474577.1408862984 4429289.324433176)"
176572010,540970537,0,False,13.620999999999999,,,,,,"LINESTRING (474570.6149206715 4429236.580666213, 474562.8438848567 4429235.185957131, 474557.1072593382 4429234.750079749)"
176572063,540970537,0,False,35.979,,,,,,"LINESTRING (474522.10748479347 4429242.425805652, 474543.6091021296 4429235.760879965, 474557.1072593382 4429234.750079749)"
176572079,6396762290,0,True,25.762999999999998,,,roundabout,,,"LINESTRING (474837.27846619923 4429217.146939192, 474834.9969399849 4429218.874863315, 474832.29465836147 4429219.8272369625, 474829.4273219039 4429219.903321537, 474826.67649122374 4429219.079986849, 474824.3155968084 4429217.45622036, 474822.56704701163 4429215.186674119, 474821.6193337452 4429212.492707549, 474821.5501492723 4429209.640443792, 474822.36891085544 4429206.896232308)"
176572083,6396762204,0,False,4.101,,,,,,"LINESTRING (474927.46727351565 4429228.9693901865, 474923.5881614474 4429227.616979081)"
176572083,6396762245,0,True,8.311,,,,,,"LINESTRING (474927.46727351565 4429228.9693901865, 474928.0468886661 4429226.159383549, 474928.9038125244 4429224.624869958, 474930.38480831677 4429223.41017584, 474931.86664603365 4429222.450760676)"
176572104,176484396,0,True,16.64,,,roundabout,,,"LINESTRING (475117.6001397514 4429234.738071992, 475117.34948295425 4429236.381572332, 475116.5862554418 4429237.871361095, 475115.4806727902 4429239.062591993, 475113.94710075896 4429239.866751867, 475112.32662351057 4429240.193931239, 475110.70454814244 4429240.0327517865, 475109.16618173337 4429239.371835115, 475107.88246576744 4429238.288315999, 475107.0244146079 4429236.881527268, 475106.59242801473 4429235.273558573)"
176572104,8705256165,0,False,76.965,,,,,,"LINESTRING (475117.6001397514 4429234.738071992, 475158.471888286 4429234.793143902, 475194.7266815309 4429234.907889742)"
176572135,5535590332,0,False,41.555,,,,,,"LINESTRING (476101.87037140684 4429329.542798296, 476104.0633423659 4429321.281001173)"
176572135,4613107725,0,False,10.08,,,,,,"LINESTRING (476101.87037140684 4429329.542798296, 476099.17839308875 4429339.240843621)"
176572135,5535590335,0,False,36.934,,,,,,"LINESTRING (476101.87037140684 4429329.542798296, 476065.9722439594 4429320.565462179)"
176572135,5479495071,0,False,31.225,,,,,,"LINESTRING (476101.87037140684 4429329.542798296, 476104.09111448086 4429330.119489777)"
176583176,395375491,0,False,98.622,,,,,,"LINESTRING (475867.2732791618 4429777.103635151, 475771.7164975697 4429751.97926113)"
176583176,395375493,0,False,115.846,,,,,,"LINESTRING (475867.2732791618 4429777.103635151, 475929.43291772186 4429793.14472519)"
176583176,176507072,0,True,58.025,,,,,,"LINESTRING (475867.2732791618 4429777.103635151, 475862.950155659 4429793.355474694)"
176583223,176528699,0,False,54.128,,,,,,"LINESTRING (476057.08291714726 4429118.355286937, 476035.15111752244 4429167.771312154)"
176583223,176465787,0,False,55.513,,,,,,"LINESTRING (476057.08291714726 4429118.355286937, 476071.44889548986 4429064.823137808)"
176583223,2110230086,0,False,93.47,,,,,,"LINESTRING (476057.08291714726 4429118.355286937, 475966.9288939482 4429093.044933128)"
176583223,5535590345,0,False,52.711,,,,,,"LINESTRING (476057.08291714726 4429118.355286937, 476103.4655991769 4429131.0454039425)"
176583360,872022397,0,False,256.114,,,,,,"LINESTRING (475049.34521491226 4427576.145268645, 475051.52285872 4427578.468952562, 475102.0333740127 4427623.144125514, 475112.138019769 4427632.878331571, 475119.51179321256 4427642.843463412, 475131.9621684004 4427675.567492268, 475149.6083240961 4427704.867127813, 475158.1849510621 4427714.639683092, 475166.94532872987 4427723.179641094, 475173.5596732177 4427725.43338509)"
176586056,3844948516,0,False,16.013,,,,,,"LINESTRING (476095.49075448775 4429352.56035297, 476091.22082768 4429367.968341351)"
176586056,4613107725,0,False,13.842,,,,,,"LINESTRING (476095.49075448775 4429352.56035297, 476099.17839308875 4429339.240843621)"
176586056,10571309732,0,False,73.833,,,,,,"LINESTRING (476095.49075448775 4429352.56035297, 476029.2196748798 4429335.665113921, 476025.4676799388 4429336.653669296, 476024.82401006104 4429338.220683212)"
388008284,388008285,0,False,38.012,,,,,,"LINESTRING (475830.84586346376 4429386.217115496, 475866.0531007081 4429400.700730782)"
388008284,4250973919,0,False,43.81,,,,yes,,"LINESTRING (475830.84586346376 4429386.217115496, 475801.54331610526 4429384.856307071, 475788.8069764129 4429391.900431274)"
388008284,6856308394,0,False,119.013,,,,yes,,"LINESTRING (475830.84586346376 4429386.217115496, 475894.54583640123 4429394.306023979, 475916.1276680293 4429399.265575096, 475930.64818899275 4429403.137615051, 475937.77718205686 4429409.441589828, 475943.18229611666 4429415.762123612)"
388008285,388008284,0,False,38.012,,,,,,"LINESTRING (475866.0531007081 4429400.700730782, 475830.84586346376 4429386.217115496)"
388008285,1021761796,0,False,47.929,,,,,,"LINESTRING (475866.0531007081 4429400.700730782, 475863.31629481754 4429404.238957575, 475826.2431288478 4429401.459827646, 475819.89217662497 4429401.00275365)"
388008285,6856308394,0,False,79.566,,,,yes,,"LINESTRING (475866.0531007081 4429400.700730782, 475891.68747638544 4429399.886875721, 475904.35081601224 4429402.099875676, 475915.4218062367 4429405.438957229, 475927.6039512895 4429409.318397482, 475935.6445163613 4429412.422919623, 475943.18229611666 4429415.762123612)"
388008288,540971400,0,False,4.871,,,,,,"LINESTRING (475962.043214447 4429432.029382258, 475965.11893685686 4429435.804482595)"
388008288,6856308394,0,False,25.203000000000003,,,,,,"LINESTRING (475962.043214447 4429432.029382258, 475955.0692174174 4429423.449561907, 475943.18229611666 4429415.762123612)"
388008288,6852410088,0,False,38.112,,yes,,,,"LINESTRING (475962.043214447 4429432.029382258, 475966.7809276634 4429424.311573947, 475967.64281850035 4429421.589549952, 475968.26947121124 4429420.044782993, 475973.366877516 4429401.914807704, 475975.6548029815 4429396.746458959)"
388008296,5008270890,0,False,28.052000000000003,,,,,,"LINESTRING (476104.5088288666 4429463.055523902, 476104.16778487037 4429463.158636441, 476099.5659553038 4429465.270843898, 476096.39576565917 4429466.712602887, 476090.918730772 4429470.037377774, 476087.2724845452 4429472.068894117, 476085.01618219726 4429473.740867072, 476083.59409353463 4429474.733166816)"
388008299,4250973919,0,False,10.654,,,,,,"LINESTRING (475779.46982771496 4429397.05798765, 475788.8069764129 4429391.900431274)"
388008299,4250973945,0,False,104.96199999999999,,,,,,"LINESTRING (475779.46982771496 4429397.05798765, 475773.0890103957 4429397.944049336, 475759.1486437749 4429396.723165751, 475748.03620154265 4429399.144921052, 475727.3605383778 4429416.09274849, 475710.19695796876 4429421.064490629, 475704.23568996036 4429422.371039397, 475693.78512003965 4429420.917143504, 475682.176612775 4429417.646697899)"
388008299,5766384665,0,False,31.144,,,,,,"LINESTRING (475779.46982771496 4429397.05798765, 475798.73345452786 4429400.29311685, 475809.308549033 4429400.647941468, 475810.4010662442 4429400.688862975)"
388008314,540970972,0,False,19.328,,,,,,"LINESTRING (475501.68494881305 4429345.914791124, 475518.5027974753 4429355.483628701)"
388008314,4250973350,0,False,571.5079999999999,,yes,,,,"LINESTRING (475501.68494881305 4429345.914791124, 475498.39983356616 4429338.155942739, 475491.5161268021 4429333.949333293, 475472.72270459356 4429328.415931793, 475453.4770733843 4429325.570039773, 475431.4224305695 4429327.639112133, 475405.69562271424 4429328.965378642, 475383.204048975 4429327.872735104, 475359.39692034514 4429329.026456755, 475339.31564736174 4429323.786135925, 475303.9102718449 4429319.672237256, 475277.92571478605 4429317.847602876, 475248.7103529368 4429322.415606288, 475217.417545544 4429328.488882692, 475196.7010853821 4429332.629824413, 475184.71637995314 4429334.489189417, 475162.8439905428 4429342.685200766, 475139.708986217 4429348.399183775, 475115.7307593975 4429349.398839654, 475097.91800842865 4429351.521596669, 475079.59213193087 4429348.107579525, 475059.91707891173 4429341.867736634, 475053.37900043384 4429341.633899598, 475043.01761040837 4429341.423713442, 475018.4461329639 4429341.09371962, 475001.285450961 4429339.074561667, 474974.9674952614 4429337.085570341, 474958.5195216052 4429336.396066815, 474955.0204733874 4429336.407589367, 474943.9077736886 4429341.294542792)"
388008314,388008322,0,False,51.609,,,,yes,,"LINESTRING (475501.68494881305 4429345.914791124, 475492.2674856726 4429344.646529425, 475485.1040640027 4429343.6817902075, 475479.890494277 4429343.964978921, 475474.6768891166 4429344.237072139, 475450.55639067234 4429348.765672785)"
388008322,12569138463,0,False,5.686,,,,,,"LINESTRING (475450.55639067234 4429348.765672785, 475444.9352602464 4429349.693954137)"
388008322,1021761783,0,False,38.123000000000005,,,,,,"LINESTRING (475450.55639067234 4429348.765672785, 475455.69958722516 4429353.122152019, 475478.9761886404 4429354.2013788605, 475482.2540171606 4429354.401695105, 475487.0529080385 4429355.207565078)"
388008322,388008314,0,False,51.608999999999995,,,,yes,,"LINESTRING (475450.55639067234 4429348.765672785, 475474.6768891166 4429344.237072139, 475479.890494277 4429343.964978921, 475485.1040640027 4429343.6817902075, 475492.2674856726 4429344.646529425, 475501.68494881305 4429345.914791124)"
388008394,1021761776,0,False,24.813,,,,,,"LINESTRING (474860.51000487077 4429235.417076907, 474884.88357647264 4429240.320084469)"
388008394,388008395,0,False,15.538,,,,,,"LINESTRING (474860.51000487077 4429235.417076907, 474863.51323124615 4429250.635243999)"
388008394,2313533936,0,False,74.649,,,,,,"LINESTRING (474860.51000487077 4429235.417076907, 474854.81715509284 4429232.727694059, 474847.9420964319 4429231.274235737, 474840.03588009067 4429230.27926186, 474786.7888618343 4429225.005900413)"
388008395,388008394,0,False,15.538,,,,,,"LINESTRING (474863.51323124615 4429250.635243999, 474860.51000487077 4429235.417076907)"
388008395,1021761776,0,False,23.697,,,,,,"LINESTRING (474863.51323124615 4429250.635243999, 474884.88357647264 4429240.320084469)"
388008395,5316821723,0,False,28.59,,,,,,"LINESTRING (474863.51323124615 4429250.635243999, 474859.18143114925 4429274.990095807, 474858.6306038642 4429278.7545437)"
388008408,3813014114,0,False,9.794,,,,,,"LINESTRING (475149.183134239 4429390.500754255, 475148.30178428354 4429400.237626831)"
388008408,388008409,0,False,24.624,,,,,,"LINESTRING (475149.183134239 4429390.500754255, 475160.39999089914 4429388.743733076, 475172.3373146241 4429382.855476597)"
388008408,12569138454,0,False,29.405,,,,,,"LINESTRING (475149.183134239 4429390.500754255, 475141.52715665766 4429390.281594128, 475136.7064274314 4429388.022019116, 475121.79971721093 4429381.022782659)"
388008409,10132737154,0,False,81.322,,,,,,"LINESTRING (475172.3373146241 4429382.855476597, 475187.2435525655 4429400.188161734, 475194.70484466414 4429406.1351863155, 475201.999335716 4429408.042655906, 475242.026250626 4429418.8893395355)"
388008409,12569138445,0,False,28.688000000000002,,,,,,"LINESTRING (475172.3373146241 4429382.855476597, 475182.6351175919 4429371.445191449, 475189.519293276 4429360.05715598)"
388008409,388008408,0,False,24.624,,,,,,"LINESTRING (475172.3373146241 4429382.855476597, 475160.39999089914 4429388.743733076, 475149.183134239 4429390.500754255)"
388008919,540970537,0,False,67.03399999999999,,,,,,"LINESTRING (474498.747762942 4429265.068769315, 474503.8573327101 4429259.21345924, 474553.59789795603 4429239.345789641, 474557.1072593382 4429234.750079749)"
388008919,4250973312,0,False,169.75199999999998,,,,,,"LINESTRING (474498.747762942 4429265.068769315, 474539.37046058546 4429254.49941555, 474598.086800614 4429244.069608948, 474631.2249811946 4429233.492453364, 474636.7789014965 4429232.88567149, 474643.19203387777 4429234.007503485, 474649.0793875151 4429233.577206019, 474664.4568191171 4429230.506981074)"
388008919,2313533964,0,False,108.718,,,,,,"LINESTRING (474498.747762942 4429265.068769315, 474453.59561447526 4429281.380741747, 474428.62113191525 4429293.25202612, 474397.2772603962 4429304.290195376)"
388008923,4250973312,0,False,14.699,,,,,,"LINESTRING (474678.90471676603 4429227.650766858, 474664.4568191171 4429230.506981074)"
388008923,4250973313,0,False,10.944,,,,,,"LINESTRING (474678.90471676603 4429227.650766858, 474675.072679192 4429237.8858859055)"
388008923,5752739009,0,False,41.577,,,,,,"LINESTRING (474678.90471676603 4429227.650766858, 474689.06034373975 4429224.964252979, 474698.8143396302 4429224.687614296, 474708.16843782965 4429224.778591475, 474720.1216390198 4429226.259438758)"
388009762,388009764,0,False,25.655,,yes,,,,"LINESTRING (473604.1665263678 4429351.02109818, 473605.55443346256 4429347.642120926, 473606.2463610655 4429325.696580328)"
388009762,872135335,0,False,100.62400000000001,,,,,,"LINESTRING (473604.1665263678 4429351.02109818, 473608.2508522553 4429349.97469628, 473626.2802381794 4429341.5211456, 473683.60920988786 4429290.776745659)"
388009764,540970493,0,False,873.661,,yes,,yes,,"LINESTRING (473606.2463610655 4429325.696580328, 473613.01818491635 4429317.026796179, 473621.7730500922 4429306.7740519475, 473627.1709786773 4429293.214295103, 473626.63563598593 4429269.275157203, 473626.2735502868 4429253.460040154, 473618.8649770475 4429228.667905463, 473607.51072036836 4429185.886554938, 473604.7605585662 4429175.4628440095, 473595.8889980135 4429152.140906501, 473595.84591736406 4429139.732142305, 473614.80884316185 4429114.859603612, 473639.6190148061 4429087.780301994, 473667.41325620183 4429074.553658759, 473704.01488821686 4429068.588839114, 473727.13367689145 4429070.584492557, 473748.73461955116 4429077.913073062, 473822.359535983 4429123.976281678, 473853.8313685915 4429137.764224421, 473878.96108394745 4429146.346351538, 473904.39414416946 4429148.834057671, 473933.424679291 4429147.6356815575, 473992.58295447397 4429139.142047745, 474041.64488256787 4429133.136252617, 474103.1427463188 4429124.90187668, 474132.1368437753 4429122.9940353455, 474150.9453343207 4429127.49185741, 474162.8599266685 4429132.6014004545, 474185.1683597509 4429144.87905603, 474214.71017271635 4429163.569784979)"
388009764,388009762,0,False,25.655,,yes,,,,"LINESTRING (473606.2463610655 4429325.696580328, 473605.55443346256 4429347.642120926, 473604.1665263678 4429351.02109818)"
388009764,3351830692,0,False,85.475,,,,,,"LINESTRING (473606.2463610655 4429325.696580328, 473597.71097878495 4429322.951405647, 473589.688572721 4429320.470840075, 473582.78898913006 4429309.550982616, 473574.03964902513 4429296.817288327, 473565.79215176863 4429293.427394686, 473560.28732912766 4429290.938109425, 473539.195734251 4429277.803405995)"
395374698,176458080,0,False,47.838,,,,,,"LINESTRING (474972.87966333557 4429480.649435149, 474985.0340302214 4429434.458986114)"
395374698,2497606671,0,False,37.954,,,,,,"LINESTRING (474972.87966333557 4429480.649435149, 475009.727037653 4429490.040267816)"
